box_id,sku,product_name,quantity,unit,category,weight,received_date
BOX-Rack-M1-L4-P1,SKU-3009,Floor Mat Set,23,set,Automotive,6.5,2026-01-30
BOX-Rack-M1-L4-P2,SKU-4007,Caution Tape Roll,65,roll,Industrial,1,2025-12-24
BOX-Rack-M1-L4-P2,SKU-3002,Air Filter,26,each,Automotive,1.5,2026-01-10
BOX-Rack-M1-L4-P3,SKU-1008,Headphones,31,each,Electronics,0.6,2025-12-29
BOX-Rack-M1-L5-P1,SKU-3004,Wiper Blades Pair,72,pair,Automotive,1.8,2025-12-30
BOX-Rack-M1-L5-P2,SKU-4004,Hex Bolt 1/2" 100pk,68,pack,Industrial,5,2025-12-15
BOX-Rack-M1-L6-P1,SKU-3010,Jumper Cables,64,each,Automotive,4,2025-12-26
BOX-Rack-M1-L6-P1,SKU-4004,Hex Bolt 1/2" 100pk,145,pack,Industrial,5,2025-12-21
BOX-Rack-M1-L6-P2,SKU-3009,Floor Mat Set,28,set,Automotive,6.5,2026-01-12
BOX-Rack-M1-L6-P2,SKU-4005,Lock Nut Assortment,97,box,Industrial,3.5,2025-12-12
BOX-Rack-M1-L7-P1,SKU-3009,Floor Mat Set,21,set,Automotive,6.5,2025-12-09
BOX-Rack-M2-L1-P1,SKU-1001,Laptop Computer,15,each,Electronics,5.5,2026-01-11
BOX-Rack-M2-L1-P1,SKU-2002,Blender,13,each,Home Goods,6.2,2026-01-16
BOX-Rack-M2-L1-P2,SKU-1006,Monitor 24inch,13,each,Electronics,12,2026-01-22
BOX-Rack-M2-L1-P2,SKU-2006,Kitchen Knife Set,9,set,Home Goods,4.8,2026-02-04
BOX-Rack-M2-L1-P3,SKU-1008,Headphones,68,each,Electronics,0.6,2026-01-18
BOX-Rack-M2-L2-P1,SKU-2002,Blender,20,each,Home Goods,6.2,2026-01-12
BOX-Rack-M2-L2-P1,SKU-2010,Table Lamp,44,each,Home Goods,5.5,2025-12-27
BOX-Rack-M2-L2-P2,SKU-2005,Throw Pillows 4pk,52,pack,Home Goods,3.2,2025-12-29
BOX-Rack-M2-L2-P2,SKU-1010,Power Bank,49,each,Electronics,0.9,2026-01-09
BOX-Rack-M2-L2-P3,SKU-2006,Kitchen Knife Set,12,set,Home Goods,4.8,2026-02-06
BOX-Rack-M2-L2-P3,SKU-2002,Blender,16,each,Home Goods,6.2,2025-12-25
BOX-Rack-M2-L3-P1,SKU-2010,Table Lamp,52,each,Home Goods,5.5,2025-12-14
BOX-Rack-M2-L3-P2,SKU-1005,Keyboard,39,each,Electronics,1.8,2026-01-12
BOX-Rack-M2-L3-P3,SKU-1010,Power Bank,46,each,Electronics,0.9,2025-12-24
BOX-Rack-M2-L3-P3,SKU-2005,Throw Pillows 4pk,19,pack,Home Goods,3.2,2025-12-22
BOX-Rack-M2-L4-P2,SKU-3007,Coolant 1gal,70,jug,Automotive,9.2,2025-12-28
BOX-Rack-M2-L4-P2,SKU-2005,Throw Pillows 4pk,30,pack,Home Goods,3.2,2025-12-24
BOX-Rack-M2-L4-P3,SKU-1001,Laptop Computer,8,each,Electronics,5.5,2025-12-14
BOX-Rack-M2-L4-P3,SKU-2003,Toaster,22,each,Home Goods,4.5,2025-12-16
BOX-Rack-M2-L5-P1,SKU-4010,Measuring Tape 25ft,93,each,Industrial,1.1,2025-12-28
BOX-Rack-M2-L5-P2,SKU-4004,Hex Bolt 1/2" 100pk,116,pack,Industrial,5,2026-01-07
BOX-Rack-M2-L5-P2,SKU-4006,Steel Cable 50ft,31,spool,Industrial,15,2025-12-09
BOX-Rack-M2-L6-P1,SKU-4008,Reflective Vest,97,each,Industrial,0.6,2026-01-05
BOX-Rack-M2-L6-P3,SKU-4010,Measuring Tape 25ft,34,each,Industrial,1.1,2026-01-17
BOX-Rack-M2-L6-P3,SKU-4008,Reflective Vest,55,each,Industrial,0.6,2025-12-25
BOX-Rack-M2-L7-P1,SKU-3001,Motor Oil 5qt,59,bottle,Automotive,10.5,2025-12-25
BOX-Rack-M2-L7-P2,SKU-4006,Steel Cable 50ft,37,spool,Industrial,15,2025-12-17
BOX-Rack-M2-L7-P2,SKU-3006,Spark Plug 4pk,54,pack,Automotive,0.8,2026-01-06
BOX-Rack-M2-L7-P3,SKU-3001,Motor Oil 5qt,38,bottle,Automotive,10.5,2025-12-30
BOX-Rack-M3-L1-P1,SKU-1009,Webcam HD,26,each,Electronics,0.8,2026-01-02
BOX-Rack-M3-L1-P2,SKU-1001,Laptop Computer,14,each,Electronics,5.5,2025-12-17
BOX-Rack-M3-L1-P3,SKU-1008,Headphones,65,each,Electronics,0.6,2025-12-17
BOX-Rack-M3-L2-P1,SKU-1003,Smartphone,38,each,Electronics,0.4,2025-12-09
BOX-Rack-M3-L2-P1,SKU-2004,Bedding Set Queen,14,set,Home Goods,7,2026-01-06
BOX-Rack-M3-L2-P2,SKU-2007,Cookware Set,22,set,Home Goods,15,2026-01-06
BOX-Rack-M3-L2-P2,SKU-1006,Monitor 24inch,13,each,Electronics,12,2025-12-21
BOX-Rack-M3-L2-P3,SKU-2004,Bedding Set Queen,6,set,Home Goods,7,2025-12-24
BOX-Rack-M3-L3-P1,SKU-1007,USB Cable Pack,93,pack,Electronics,0.2,2025-12-20
BOX-Rack-M3-L3-P2,SKU-1008,Headphones,46,each,Electronics,0.6,2026-02-02
BOX-Rack-M3-L3-P2,SKU-2004,Bedding Set Queen,9,set,Home Goods,7,2025-12-10
BOX-Rack-M3-L3-P3,SKU-2002,Blender,22,each,Home Goods,6.2,2026-01-18
BOX-Rack-M3-L3-P3,SKU-1007,USB Cable Pack,137,pack,Electronics,0.2,2026-01-03
BOX-Rack-M3-L4-P1,SKU-4007,Caution Tape Roll,39,roll,Industrial,1,2026-01-20
BOX-Rack-M3-L4-P1,SKU-3009,Floor Mat Set,45,set,Automotive,6.5,2026-01-01
BOX-Rack-M3-L4-P2,SKU-1003,Smartphone,51,each,Electronics,0.4,2026-01-01
BOX-Rack-M3-L4-P3,SKU-3001,Motor Oil 5qt,53,bottle,Automotive,10.5,2026-01-30
BOX-Rack-M3-L4-P3,SKU-2001,Coffee Maker,20,each,Home Goods,8.5,2026-02-04
BOX-Rack-M3-L5-P2,SKU-4004,Hex Bolt 1/2" 100pk,47,pack,Industrial,5,2026-01-22
BOX-Rack-M3-L5-P3,SKU-4003,Hard Hat,53,each,Industrial,1.2,2026-01-13
BOX-Rack-M3-L6-P1,SKU-4002,Work Gloves Pair,145,pair,Industrial,0.4,2026-01-14
BOX-Rack-M3-L6-P2,SKU-3006,Spark Plug 4pk,36,pack,Automotive,0.8,2026-01-04
BOX-Rack-M3-L6-P2,SKU-3009,Floor Mat Set,34,set,Automotive,6.5,2025-12-20
BOX-Rack-M3-L6-P3,SKU-4009,LED Work Light,35,each,Industrial,2.5,2025-12-13
BOX-Rack-M3-L7-P1,SKU-3004,Wiper Blades Pair,71,pair,Automotive,1.8,2026-01-18
BOX-Rack-M3-L7-P1,SKU-4005,Lock Nut Assortment,106,box,Industrial,3.5,2026-01-17
BOX-Rack-M4-L1-P1,SKU-2002,Blender,20,each,Home Goods,6.2,2026-02-05
BOX-Rack-M4-L1-P1,SKU-2010,Table Lamp,40,each,Home Goods,5.5,2025-12-11
BOX-Rack-M4-L1-P2,SKU-2009,Wall Clock,46,each,Home Goods,2.5,2025-12-23
BOX-Rack-M4-L1-P2,SKU-1001,Laptop Computer,23,each,Electronics,5.5,2026-01-31
BOX-Rack-M4-L1-P3,SKU-1004,Wireless Mouse,36,each,Electronics,0.3,2026-01-28
BOX-Rack-M4-L2-P1,SKU-1007,USB Cable Pack,110,pack,Electronics,0.2,2026-01-13
BOX-Rack-M4-L2-P2,SKU-1004,Wireless Mouse,96,each,Electronics,0.3,2026-02-01
BOX-Rack-M4-L2-P3,SKU-1006,Monitor 24inch,24,each,Electronics,12,2026-01-31
BOX-Rack-M4-L2-P3,SKU-1007,USB Cable Pack,115,pack,Electronics,0.2,2026-02-04
BOX-Rack-M4-L3-P1,SKU-2001,Coffee Maker,24,each,Home Goods,8.5,2026-02-03
BOX-Rack-M4-L3-P1,SKU-1006,Monitor 24inch,12,each,Electronics,12,2026-01-10
BOX-Rack-M4-L3-P2,SKU-1008,Headphones,66,each,Electronics,0.6,2026-01-26
BOX-Rack-M4-L3-P2,SKU-1007,USB Cable Pack,146,pack,Electronics,0.2,2025-12-26
BOX-Rack-M4-L3-P3,SKU-2001,Coffee Maker,11,each,Home Goods,8.5,2026-01-26
BOX-Rack-M4-L3-P3,SKU-2002,Blender,19,each,Home Goods,6.2,2026-01-29
BOX-Rack-M4-L4-P2,SKU-3001,Motor Oil 5qt,62,bottle,Automotive,10.5,2025-12-18
BOX-Rack-M4-L4-P3,SKU-2009,Wall Clock,49,each,Home Goods,2.5,2026-01-20
BOX-Rack-M4-L5-P1,SKU-4001,Safety Goggles,158,each,Industrial,0.3,2026-01-23
BOX-Rack-M4-L5-P2,SKU-3003,Brake Pads Set,56,set,Automotive,8,2026-01-11
BOX-Rack-M4-L5-P2,SKU-3008,Tool Set 52pc,38,set,Automotive,12,2026-01-27
BOX-Rack-M4-L5-P3,SKU-4009,LED Work Light,60,each,Industrial,2.5,2026-01-05
BOX-Rack-M4-L6-P2,SKU-4003,Hard Hat,67,each,Industrial,1.2,2026-01-06
BOX-Rack-M4-L6-P3,SKU-3009,Floor Mat Set,31,set,Automotive,6.5,2026-01-18
BOX-Rack-M4-L6-P3,SKU-3002,Air Filter,51,each,Automotive,1.5,2026-01-04
BOX-Rack-M4-L7-P2,SKU-3004,Wiper Blades Pair,43,pair,Automotive,1.8,2026-01-19
BOX-Rack-M4-L7-P3,SKU-3007,Coolant 1gal,79,jug,Automotive,9.2,2025-12-24
BOX-Rack-M5-L1-P1,SKU-2006,Kitchen Knife Set,17,set,Home Goods,4.8,2026-01-29
BOX-Rack-M5-L1-P1,SKU-2003,Toaster,19,each,Home Goods,4.5,2025-12-31
BOX-Rack-M5-L1-P2,SKU-1008,Headphones,73,each,Electronics,0.6,2026-01-04
BOX-Rack-M5-L1-P2,SKU-1010,Power Bank,109,each,Electronics,0.9,2026-02-02
BOX-Rack-M5-L1-P3,SKU-1001,Laptop Computer,12,each,Electronics,5.5,2026-01-07
BOX-Rack-M5-L2-P2,SKU-2004,Bedding Set Queen,16,set,Home Goods,7,2026-01-12
BOX-Rack-M5-L2-P3,SKU-1001,Laptop Computer,16,each,Electronics,5.5,2025-12-26
BOX-Rack-M5-L3-P1,SKU-1002,Tablet Device,23,each,Electronics,1.2,2026-01-08
BOX-Rack-M5-L3-P2,SKU-2003,Toaster,42,each,Home Goods,4.5,2026-01-16
BOX-Rack-M5-L3-P2,SKU-1005,Keyboard,38,each,Electronics,1.8,2025-12-26
BOX-Rack-M5-L3-P3,SKU-1008,Headphones,56,each,Electronics,0.6,2026-01-08
BOX-Rack-M5-L4-P1,SKU-1001,Laptop Computer,19,each,Electronics,5.5,2026-01-25
BOX-Rack-M5-L4-P2,SKU-1007,USB Cable Pack,97,pack,Electronics,0.2,2026-01-01
BOX-Rack-M5-L4-P2,SKU-3009,Floor Mat Set,24,set,Automotive,6.5,2026-01-11
BOX-Rack-M5-L4-P3,SKU-3010,Jumper Cables,62,each,Automotive,4,2026-01-07
BOX-Rack-M5-L6-P1,SKU-3006,Spark Plug 4pk,67,pack,Automotive,0.8,2025-12-30
BOX-Rack-M5-L6-P1,SKU-3004,Wiper Blades Pair,34,pair,Automotive,1.8,2026-01-22
BOX-Rack-M5-L6-P3,SKU-4009,LED Work Light,30,each,Industrial,2.5,2025-12-19
BOX-Rack-M5-L7-P1,SKU-3004,Wiper Blades Pair,77,pair,Automotive,1.8,2026-02-02
BOX-Rack-M5-L7-P1,SKU-3005,Battery 12V,13,each,Automotive,45,2025-12-16
BOX-Rack-M5-L7-P2,SKU-3010,Jumper Cables,57,each,Automotive,4,2026-02-06
BOX-Rack-M6-L1-P1,SKU-2007,Cookware Set,18,set,Home Goods,15,2025-12-31
BOX-Rack-M6-L1-P3,SKU-1008,Headphones,28,each,Electronics,0.6,2026-01-08
BOX-Rack-M6-L2-P1,SKU-1010,Power Bank,113,each,Electronics,0.9,2025-12-13
BOX-Rack-M6-L2-P1,SKU-2008,Dinner Plates 12pk,22,pack,Home Goods,8,2025-12-30
BOX-Rack-M6-L2-P2,SKU-1010,Power Bank,53,each,Electronics,0.9,2025-12-24
BOX-Rack-M6-L2-P2,SKU-2009,Wall Clock,67,each,Home Goods,2.5,2026-01-14
BOX-Rack-M6-L2-P3,SKU-1001,Laptop Computer,24,each,Electronics,5.5,2026-01-30
BOX-Rack-M6-L4-P1,SKU-1001,Laptop Computer,9,each,Electronics,5.5,2026-01-23
BOX-Rack-M6-L4-P1,SKU-3010,Jumper Cables,30,each,Automotive,4,2026-01-21
BOX-Rack-M6-L4-P2,SKU-2008,Dinner Plates 12pk,48,pack,Home Goods,8,2026-01-20
BOX-Rack-M6-L4-P3,SKU-2005,Throw Pillows 4pk,26,pack,Home Goods,3.2,2026-01-11
BOX-Rack-M6-L5-P3,SKU-3007,Coolant 1gal,69,jug,Automotive,9.2,2026-01-27
BOX-Rack-M6-L6-P1,SKU-4005,Lock Nut Assortment,55,box,Industrial,3.5,2025-12-26
BOX-Rack-M6-L6-P2,SKU-4003,Hard Hat,67,each,Industrial,1.2,2026-01-05
BOX-Rack-M6-L6-P2,SKU-3001,Motor Oil 5qt,35,bottle,Automotive,10.5,2026-01-24
BOX-Rack-M6-L6-P3,SKU-4001,Safety Goggles,78,each,Industrial,0.3,2026-01-09
BOX-Rack-M6-L6-P3,SKU-3007,Coolant 1gal,72,jug,Automotive,9.2,2026-01-09
BOX-Rack-M6-L7-P2,SKU-3010,Jumper Cables,31,each,Automotive,4,2026-02-05
BOX-Rack-M6-L7-P3,SKU-3001,Motor Oil 5qt,40,bottle,Automotive,10.5,2025-12-25
BOX-Rack-N1-L1-P1,SKU-1004,Wireless Mouse,54,each,Electronics,0.3,2026-01-17
BOX-Rack-N1-L1-P2,SKU-1001,Laptop Computer,14,each,Electronics,5.5,2026-01-03
BOX-Rack-N1-L1-P2,SKU-2001,Coffee Maker,15,each,Home Goods,8.5,2025-12-27
BOX-Rack-N1-L2-P1,SKU-1001,Laptop Computer,11,each,Electronics,5.5,2026-02-05
BOX-Rack-N1-L2-P1,SKU-1006,Monitor 24inch,28,each,Electronics,12,2025-12-26
BOX-Rack-N1-L2-P2,SKU-1001,Laptop Computer,13,each,Electronics,5.5,2026-01-05
BOX-Rack-N1-L2-P3,SKU-1003,Smartphone,54,each,Electronics,0.4,2025-12-11
BOX-Rack-N1-L3-P1,SKU-2001,Coffee Maker,34,each,Home Goods,8.5,2026-01-29
BOX-Rack-N1-L3-P2,SKU-2003,Toaster,27,each,Home Goods,4.5,2025-12-23
BOX-Rack-N1-L3-P3,SKU-1002,Tablet Device,13,each,Electronics,1.2,2026-01-24
BOX-Rack-N1-L4-P1,SKU-1007,USB Cable Pack,138,pack,Electronics,0.2,2026-01-10
BOX-Rack-N1-L4-P2,SKU-2001,Coffee Maker,19,each,Home Goods,8.5,2026-01-02
BOX-Rack-N1-L4-P2,SKU-3003,Brake Pads Set,20,set,Automotive,8,2026-01-15
BOX-Rack-N1-L4-P3,SKU-2003,Toaster,17,each,Home Goods,4.5,2025-12-17
BOX-Rack-N1-L4-P3,SKU-3005,Battery 12V,16,each,Automotive,45,2026-01-08
BOX-Rack-N1-L5-P1,SKU-4001,Safety Goggles,109,each,Industrial,0.3,2026-01-06
BOX-Rack-N1-L5-P1,SKU-3004,Wiper Blades Pair,85,pair,Automotive,1.8,2026-01-20
BOX-Rack-N1-L5-P2,SKU-4005,Lock Nut Assortment,110,box,Industrial,3.5,2025-12-18
BOX-Rack-N1-L5-P3,SKU-3005,Battery 12V,24,each,Automotive,45,2026-01-11
BOX-Rack-N1-L6-P1,SKU-4001,Safety Goggles,159,each,Industrial,0.3,2026-01-20
BOX-Rack-N1-L6-P3,SKU-3004,Wiper Blades Pair,74,pair,Automotive,1.8,2026-01-24
BOX-Rack-N1-L7-P2,SKU-4004,Hex Bolt 1/2" 100pk,47,pack,Industrial,5,2025-12-17
BOX-Rack-N1-L7-P2,SKU-3005,Battery 12V,24,each,Automotive,45,2026-01-05
BOX-Rack-N1-L7-P3,SKU-3010,Jumper Cables,33,each,Automotive,4,2026-02-01
BOX-Rack-N1-L7-P3,SKU-4001,Safety Goggles,88,each,Industrial,0.3,2026-01-03
BOX-Rack-N2-L1-P1,SKU-1007,USB Cable Pack,147,pack,Electronics,0.2,2025-12-26
BOX-Rack-N2-L1-P1,SKU-1008,Headphones,68,each,Electronics,0.6,2025-12-25
BOX-Rack-N2-L1-P2,SKU-1003,Smartphone,35,each,Electronics,0.4,2025-12-19
BOX-Rack-N2-L1-P3,SKU-1009,Webcam HD,16,each,Electronics,0.8,2026-01-29
BOX-Rack-N2-L2-P1,SKU-2006,Kitchen Knife Set,15,set,Home Goods,4.8,2026-01-24
BOX-Rack-N2-L2-P1,SKU-2008,Dinner Plates 12pk,15,pack,Home Goods,8,2026-01-09
BOX-Rack-N2-L2-P2,SKU-1010,Power Bank,115,each,Electronics,0.9,2026-02-05
BOX-Rack-N2-L2-P3,SKU-1008,Headphones,33,each,Electronics,0.6,2025-12-27
BOX-Rack-N2-L2-P3,SKU-1009,Webcam HD,38,each,Electronics,0.8,2026-01-28
BOX-Rack-N2-L3-P1,SKU-2002,Blender,24,each,Home Goods,6.2,2026-01-29
BOX-Rack-N2-L3-P1,SKU-1008,Headphones,32,each,Electronics,0.6,2026-01-15
BOX-Rack-N2-L3-P3,SKU-1001,Laptop Computer,15,each,Electronics,5.5,2025-12-22
BOX-Rack-N2-L3-P3,SKU-1010,Power Bank,51,each,Electronics,0.9,2026-02-04
BOX-Rack-N2-L4-P3,SKU-2001,Coffee Maker,19,each,Home Goods,8.5,2026-01-28
BOX-Rack-N2-L5-P3,SKU-3001,Motor Oil 5qt,99,bottle,Automotive,10.5,2026-02-04
BOX-Rack-N2-L5-P3,SKU-4004,Hex Bolt 1/2" 100pk,126,pack,Industrial,5,2025-12-15
BOX-Rack-N2-L6-P2,SKU-3002,Air Filter,62,each,Automotive,1.5,2026-01-25
BOX-Rack-N2-L6-P3,SKU-4002,Work Gloves Pair,82,pair,Industrial,0.4,2025-12-27
BOX-Rack-N2-L6-P3,SKU-3005,Battery 12V,28,each,Automotive,45,2026-02-01
BOX-Rack-N2-L7-P1,SKU-4002,Work Gloves Pair,164,pair,Industrial,0.4,2025-12-25
BOX-Rack-N2-L7-P1,SKU-3001,Motor Oil 5qt,65,bottle,Automotive,10.5,2026-01-22
BOX-Rack-N3-L1-P1,SKU-2004,Bedding Set Queen,7,set,Home Goods,7,2025-12-12
BOX-Rack-N3-L1-P1,SKU-2007,Cookware Set,17,set,Home Goods,15,2026-01-08
BOX-Rack-N3-L1-P2,SKU-2003,Toaster,26,each,Home Goods,4.5,2026-02-04
BOX-Rack-N3-L1-P2,SKU-2006,Kitchen Knife Set,19,set,Home Goods,4.8,2026-01-01
BOX-Rack-N3-L1-P3,SKU-2010,Table Lamp,16,each,Home Goods,5.5,2025-12-18
BOX-Rack-N3-L1-P3,SKU-1001,Laptop Computer,19,each,Electronics,5.5,2025-12-11
BOX-Rack-N3-L2-P1,SKU-2004,Bedding Set Queen,7,set,Home Goods,7,2026-01-11
BOX-Rack-N3-L2-P1,SKU-1009,Webcam HD,17,each,Electronics,0.8,2025-12-19
BOX-Rack-N3-L2-P2,SKU-2008,Dinner Plates 12pk,31,pack,Home Goods,8,2025-12-11
BOX-Rack-N3-L2-P3,SKU-1002,Tablet Device,38,each,Electronics,1.2,2026-01-06
BOX-Rack-N3-L3-P1,SKU-2003,Toaster,26,each,Home Goods,4.5,2026-01-08
BOX-Rack-N3-L3-P1,SKU-2006,Kitchen Knife Set,14,set,Home Goods,4.8,2025-12-20
BOX-Rack-N3-L3-P2,SKU-1010,Power Bank,92,each,Electronics,0.9,2026-01-10
BOX-Rack-N3-L3-P2,SKU-2002,Blender,35,each,Home Goods,6.2,2025-12-16
BOX-Rack-N3-L3-P3,SKU-1004,Wireless Mouse,48,each,Electronics,0.3,2026-01-16
BOX-Rack-N3-L3-P3,SKU-2006,Kitchen Knife Set,22,set,Home Goods,4.8,2025-12-21
BOX-Rack-N3-L4-P1,SKU-3004,Wiper Blades Pair,31,pair,Automotive,1.8,2025-12-16
BOX-Rack-N3-L4-P2,SKU-3009,Floor Mat Set,26,set,Automotive,6.5,2026-01-22
BOX-Rack-N3-L4-P2,SKU-2007,Cookware Set,9,set,Home Goods,15,2026-01-16
BOX-Rack-N3-L5-P1,SKU-3003,Brake Pads Set,24,set,Automotive,8,2026-01-05
BOX-Rack-N3-L5-P2,SKU-3010,Jumper Cables,37,each,Automotive,4,2026-01-17
BOX-Rack-N3-L5-P2,SKU-3003,Brake Pads Set,24,set,Automotive,8,2026-01-31
BOX-Rack-N3-L6-P1,SKU-3007,Coolant 1gal,71,jug,Automotive,9.2,2025-12-21
BOX-Rack-N3-L6-P3,SKU-3006,Spark Plug 4pk,62,pack,Automotive,0.8,2026-01-03
BOX-Rack-N3-L7-P1,SKU-4003,Hard Hat,62,each,Industrial,1.2,2026-01-08
BOX-Rack-N3-L7-P1,SKU-3009,Floor Mat Set,32,set,Automotive,6.5,2025-12-10
BOX-Rack-N3-L7-P2,SKU-3007,Coolant 1gal,49,jug,Automotive,9.2,2025-12-27
BOX-Rack-N4-L1-P1,SKU-1007,USB Cable Pack,58,pack,Electronics,0.2,2026-01-18
BOX-Rack-N4-L1-P1,SKU-1003,Smartphone,27,each,Electronics,0.4,2026-01-30
BOX-Rack-N4-L1-P2,SKU-1004,Wireless Mouse,82,each,Electronics,0.3,2026-01-06
BOX-Rack-N4-L1-P2,SKU-2008,Dinner Plates 12pk,36,pack,Home Goods,8,2025-12-27
BOX-Rack-N4-L1-P3,SKU-1008,Headphones,67,each,Electronics,0.6,2025-12-09
BOX-Rack-N4-L2-P1,SKU-2006,Kitchen Knife Set,12,set,Home Goods,4.8,2025-12-20
BOX-Rack-N4-L2-P2,SKU-1006,Monitor 24inch,19,each,Electronics,12,2025-12-29
BOX-Rack-N4-L2-P2,SKU-2006,Kitchen Knife Set,20,set,Home Goods,4.8,2026-01-05
BOX-Rack-N4-L2-P3,SKU-1007,USB Cable Pack,49,pack,Electronics,0.2,2026-01-09
BOX-Rack-N4-L3-P1,SKU-2003,Toaster,17,each,Home Goods,4.5,2026-01-05
BOX-Rack-N4-L3-P1,SKU-1004,Wireless Mouse,42,each,Electronics,0.3,2026-01-22
BOX-Rack-N4-L3-P3,SKU-2006,Kitchen Knife Set,11,set,Home Goods,4.8,2026-01-18
BOX-Rack-N4-L3-P3,SKU-1001,Laptop Computer,16,each,Electronics,5.5,2025-12-18
BOX-Rack-N4-L4-P2,SKU-1004,Wireless Mouse,46,each,Electronics,0.3,2026-01-18
BOX-Rack-N4-L4-P3,SKU-1003,Smartphone,26,each,Electronics,0.4,2025-12-10
BOX-Rack-N4-L4-P3,SKU-2003,Toaster,43,each,Home Goods,4.5,2025-12-13
BOX-Rack-N4-L5-P1,SKU-3001,Motor Oil 5qt,84,bottle,Automotive,10.5,2026-01-06
BOX-Rack-N4-L5-P3,SKU-3001,Motor Oil 5qt,93,bottle,Automotive,10.5,2026-01-03
BOX-Rack-N4-L5-P3,SKU-3002,Air Filter,42,each,Automotive,1.5,2025-12-14
BOX-Rack-N4-L6-P1,SKU-4002,Work Gloves Pair,101,pair,Industrial,0.4,2026-01-30
BOX-Rack-N4-L6-P2,SKU-3005,Battery 12V,21,each,Automotive,45,2026-01-28
BOX-Rack-N4-L6-P3,SKU-3009,Floor Mat Set,31,set,Automotive,6.5,2026-01-18
BOX-Rack-N4-L7-P1,SKU-4004,Hex Bolt 1/2" 100pk,64,pack,Industrial,5,2026-01-08
BOX-Rack-N4-L7-P1,SKU-3001,Motor Oil 5qt,70,bottle,Automotive,10.5,2026-01-18
BOX-Rack-N4-L7-P2,SKU-4002,Work Gloves Pair,83,pair,Industrial,0.4,2025-12-13
BOX-Rack-N4-L7-P2,SKU-4007,Caution Tape Roll,65,roll,Industrial,1,2025-12-23
BOX-Rack-N4-L7-P3,SKU-3003,Brake Pads Set,50,set,Automotive,8,2025-12-30
BOX-Rack-N4-L7-P3,SKU-3004,Wiper Blades Pair,41,pair,Automotive,1.8,2026-01-18
BOX-Rack-N5-L1-P1,SKU-1010,Power Bank,104,each,Electronics,0.9,2026-01-29
BOX-Rack-N5-L1-P1,SKU-2002,Blender,38,each,Home Goods,6.2,2026-01-23
BOX-Rack-N5-L1-P2,SKU-1010,Power Bank,77,each,Electronics,0.9,2026-01-07
BOX-Rack-N5-L1-P3,SKU-2010,Table Lamp,30,each,Home Goods,5.5,2025-12-12
BOX-Rack-N5-L1-P3,SKU-1008,Headphones,84,each,Electronics,0.6,2026-01-13
BOX-Rack-N5-L2-P1,SKU-2001,Coffee Maker,25,each,Home Goods,8.5,2026-01-29
BOX-Rack-N5-L2-P1,SKU-1008,Headphones,56,each,Electronics,0.6,2025-12-17
BOX-Rack-N5-L2-P2,SKU-1010,Power Bank,116,each,Electronics,0.9,2026-01-28
BOX-Rack-N5-L2-P2,SKU-2008,Dinner Plates 12pk,33,pack,Home Goods,8,2026-02-06
BOX-Rack-N5-L3-P1,SKU-2001,Coffee Maker,23,each,Home Goods,8.5,2025-12-17
BOX-Rack-N5-L3-P2,SKU-1005,Keyboard,64,each,Electronics,1.8,2026-01-22
BOX-Rack-N5-L4-P3,SKU-1003,Smartphone,32,each,Electronics,0.4,2025-12-12
BOX-Rack-N5-L4-P3,SKU-4009,LED Work Light,68,each,Industrial,2.5,2025-12-21
BOX-Rack-N5-L5-P3,SKU-4004,Hex Bolt 1/2" 100pk,45,pack,Industrial,5,2025-12-22
BOX-Rack-N5-L6-P2,SKU-4002,Work Gloves Pair,122,pair,Industrial,0.4,2025-12-29
BOX-Rack-N5-L6-P3,SKU-3001,Motor Oil 5qt,53,bottle,Automotive,10.5,2025-12-30
BOX-Rack-N5-L7-P1,SKU-4001,Safety Goggles,94,each,Industrial,0.3,2026-01-13
BOX-Rack-N5-L7-P1,SKU-3010,Jumper Cables,55,each,Automotive,4,2026-01-03
BOX-Rack-N6-L1-P1,SKU-2009,Wall Clock,23,each,Home Goods,2.5,2026-01-05
BOX-Rack-N6-L1-P1,SKU-2007,Cookware Set,13,set,Home Goods,15,2026-01-17
BOX-Rack-N6-L1-P2,SKU-1007,USB Cable Pack,104,pack,Electronics,0.2,2026-01-17
BOX-Rack-N6-L1-P2,SKU-1004,Wireless Mouse,34,each,Electronics,0.3,2026-01-01
BOX-Rack-N6-L1-P3,SKU-1007,USB Cable Pack,58,pack,Electronics,0.2,2025-12-23
BOX-Rack-N6-L1-P3,SKU-2003,Toaster,16,each,Home Goods,4.5,2026-02-02
BOX-Rack-N6-L2-P1,SKU-1001,Laptop Computer,24,each,Electronics,5.5,2026-01-23
BOX-Rack-N6-L2-P2,SKU-1001,Laptop Computer,11,each,Electronics,5.5,2025-12-30
BOX-Rack-N6-L2-P2,SKU-2006,Kitchen Knife Set,28,set,Home Goods,4.8,2025-12-22
BOX-Rack-N6-L2-P3,SKU-1008,Headphones,84,each,Electronics,0.6,2025-12-09
BOX-Rack-N6-L3-P1,SKU-2002,Blender,31,each,Home Goods,6.2,2026-01-21
BOX-Rack-N6-L3-P2,SKU-2003,Toaster,26,each,Home Goods,4.5,2026-01-27
BOX-Rack-N6-L3-P3,SKU-2006,Kitchen Knife Set,28,set,Home Goods,4.8,2026-01-08
BOX-Rack-N6-L3-P3,SKU-1005,Keyboard,44,each,Electronics,1.8,2026-02-04
